	name	rating	reviews	company_type	Head_Quarters	Company_Age	No_of_Employee
1126	Ujjivan Small Fi...	4.1	(3.6k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 377 more	5 years old	10k-50k Employees (India)
1127	OPPO	4.0	(3.7k Reviews)	Public	Dongguan,Guangdong + 307 more	18 years old	10k-50k Employees (India)
1128	One97 Communicat...	3.7	(3.7k Reviews)	Noida + 227 more	1k-5k Employees (Global)		
1129	Mindtree	4.1	(3.4k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 25 more	23 years old	10k-50k Employees (India)
1130	Shapoorji Pallon...	4.3	(6.5k Reviews)	Private	Mumbai,Maharashtra + 133 more	157 years old	5k-10k Employees (India)
1131	KPMG	3.8	(3.5k Reviews)	Partnership	New York + 49 more	35 years old	10k-50k Employees (India)
1132	IIFL	3.9	(3.4k Reviews)	Public	Mumbai,Maharashtra + 450 more	27 years old	10k-50k Employees (India)
1133	JP Morgan Chase	4.2	(3.4k Reviews)	Private	New York,New York + 20 more	22 years old	10k-50k Employees (India)
1134	Ashok Leyland	4.1	(3.4k Reviews)	Public	Chennai,Tamil Nadu + 184 more	74 years old	10k-50k Employees (India)
1135	Shriram Transpor...	4.2	(3.7k Reviews)	Public	Mumbai,Maharashtra + 646 more	43 years old	10k-50k Employees (India)
1136	Mahindra & Mahin...	4.3	(4.8k Reviews)	Public	Mumbai,Maharashtra + 549 more	31 years old	10k-50k Employees (India)
1137	Sun Pharmaceutic...	4.1	(3.8k Reviews)	Public	Mumbai + 141 more	39 years old	10k-50k Employees (India)
1138	Intelenet Global...	3.7	(3.3k Reviews)	Private	Mumbai,Maharashtra + 57 more	22 years old	10k-50k Employees (India)
1139	Aurobindo Pharma	4.1	(3.5k Reviews)	Public	Hyderabad/Secunderabad,Telangana + 51 more	36 years old	10k-50k Employees (India)
1140	Bajaj Finance	4.2	(4.1k Reviews)	Private	Pune,Maharashtra + 591 more	35 years old	10k-50k Employees (India)
1141	Lupin	4.1	(3.8k Reviews)	Public	Mumbai,Maharashtra + 120 more	54 years old	10k-50k Employees (India)
1142	UltraTech Cement	4.3	(4.3k Reviews)	Public	Mumbai,Maharashtra + 324 more	39 years old	10k-50k Employees (India)
1143	Hindustan Unilev...	4.3	(4.2k Reviews)	Public	Mumbai,Maharashtra + 343 more	89 years old	10k-50k Employees (India)
1144	Bajaj Allianz Li...	4.2	(3.6k Reviews)	Private	Pune + 419 more	21 years old	10k-50k Employees (India)
1145	ITC	3.9	(6.9k Reviews)	Public	Kolkata,West Bengal + 220 more	47 years old	10k-50k Employees (India)
1146	Ujjivan Small Fi...	4.1	(3.6k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 377 more	5 years old	10k-50k Employees (India)
1147	OPPO	4.0	(3.7k Reviews)	Public	Dongguan,Guangdong + 307 more	18 years old	10k-50k Employees (India)
1148	One97 Communicat...	3.7	(3.7k Reviews)	Noida + 227 more	1k-5k Employees (Global)		
1149	Mindtree	4.1	(3.4k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 25 more	23 years old	10k-50k Employees (India)
1150	Shapoorji Pallon...	4.3	(6.5k Reviews)	Private	Mumbai,Maharashtra + 133 more	157 years old	5k-10k Employees (India)
1151	KPMG	3.8	(3.5k Reviews)	Partnership	New York + 49 more	35 years old	10k-50k Employees (India)
1152	IIFL	3.9	(3.4k Reviews)	Public	Mumbai,Maharashtra + 450 more	27 years old	10k-50k Employees (India)
1153	JP Morgan Chase	4.2	(3.4k Reviews)	Private	New York,New York + 20 more	22 years old	10k-50k Employees (India)
1154	Ashok Leyland	4.1	(3.4k Reviews)	Public	Chennai,Tamil Nadu + 184 more	74 years old	10k-50k Employees (India)
1155	Shriram Transpor...	4.2	(3.7k Reviews)	Public	Mumbai,Maharashtra + 646 more	43 years old	10k-50k Employees (India)
1156	Mahindra & Mahin...	4.3	(4.8k Reviews)	Public	Mumbai,Maharashtra + 549 more	31 years old	10k-50k Employees (India)
1157	Sun Pharmaceutic...	4.1	(3.8k Reviews)	Public	Mumbai + 141 more	39 years old	10k-50k Employees (India)
1158	Intelenet Global...	3.7	(3.3k Reviews)	Private	Mumbai,Maharashtra + 57 more	22 years old	10k-50k Employees (India)
1159	Aurobindo Pharma	4.1	(3.5k Reviews)	Public	Hyderabad/Secunderabad,Telangana + 51 more	36 years old	10k-50k Employees (India)
1160	Vivo	4.1	(3.3k Reviews)	Private	Gurgaon/Gurugram,Haryana + 322 more	13 years old	5k-10k Employees (India)
1161	Bajaj Finance	4.2	(4.1k Reviews)	Private	Pune,Maharashtra + 591 more	35 years old	10k-50k Employees (India)
1162	Lupin	4.1	(3.8k Reviews)	Public	Mumbai,Maharashtra + 120 more	54 years old	10k-50k Employees (India)
1163	UltraTech Cement	4.3	(4.3k Reviews)	Public	Mumbai,Maharashtra + 324 more	39 years old	10k-50k Employees (India)
1164	Hindustan Unilev...	4.3	(4.2k Reviews)	Public	Mumbai,Maharashtra + 343 more	89 years old	10k-50k Employees (India)
1165	Bajaj Allianz Li...	4.2	(3.6k Reviews)	Private	Pune + 419 more	21 years old	10k-50k Employees (India)
1166	ITC	3.9	(6.9k Reviews)	Public	Kolkata,West Bengal + 220 more	47 years old	10k-50k Employees (India)
1167	Ujjivan Small Fi...	4.1	(3.6k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 377 more	5 years old	10k-50k Employees (India)
1168	OPPO	4.0	(3.7k Reviews)	Public	Dongguan,Guangdong + 307 more	18 years old	10k-50k Employees (India)
1169	One97 Communicat...	3.7	(3.7k Reviews)	Noida + 227 more	1k-5k Employees (Global)		
1170	Mindtree	4.1	(3.4k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 25 more	23 years old	10k-50k Employees (India)
1171	Shapoorji Pallon...	4.3	(6.5k Reviews)	Private	Mumbai,Maharashtra + 133 more	157 years old	5k-10k Employees (India)
1172	KPMG	3.8	(3.5k Reviews)	Partnership	New York + 49 more	35 years old	10k-50k Employees (India)
1173	IIFL	3.9	(3.4k Reviews)	Public	Mumbai,Maharashtra + 450 more	27 years old	10k-50k Employees (India)
1174	JP Morgan Chase	4.2	(3.4k Reviews)	Private	New York,New York + 20 more	22 years old	10k-50k Employees (India)
1175	Ashok Leyland	4.1	(3.4k Reviews)	Public	Chennai,Tamil Nadu + 184 more	74 years old	10k-50k Employees (India)
1176	Shriram Transpor...	4.2	(3.7k Reviews)	Public	Mumbai,Maharashtra + 646 more	43 years old	10k-50k Employees (India)
1177	Mahindra & Mahin...	4.3	(4.8k Reviews)	Public	Mumbai,Maharashtra + 549 more	31 years old	10k-50k Employees (India)
1178	Sun Pharmaceutic...	4.1	(3.8k Reviews)	Public	Mumbai + 141 more	39 years old	10k-50k Employees (India)
1179	Intelenet Global...	3.7	(3.3k Reviews)	Private	Mumbai,Maharashtra + 57 more	22 years old	10k-50k Employees (India)
1180	Aurobindo Pharma	4.1	(3.5k Reviews)	Public	Hyderabad/Secunderabad,Telangana + 51 more	36 years old	10k-50k Employees (India)
1181	Vivo	4.1	(3.3k Reviews)	Private	Gurgaon/Gurugram,Haryana + 322 more	13 years old	5k-10k Employees (India)
1182	Hewlett-Packard ...	4.3	(3.5k Reviews)	Private	Houston,Texas + 87 more	7 years old	10k-50k Employees (India)
1183	Bajaj Finance	4.2	(4.1k Reviews)	Private	Pune,Maharashtra + 591 more	35 years old	10k-50k Employees (India)
1184	Lupin	4.1	(3.8k Reviews)	Public	Mumbai,Maharashtra + 120 more	54 years old	10k-50k Employees (India)
1185	UltraTech Cement	4.3	(4.3k Reviews)	Public	Mumbai,Maharashtra + 324 more	39 years old	10k-50k Employees (India)
1186	Hindustan Unilev...	4.3	(4.2k Reviews)	Public	Mumbai,Maharashtra + 343 more	89 years old	10k-50k Employees (India)
1187	Bajaj Allianz Li...	4.2	(3.6k Reviews)	Private	Pune + 419 more	21 years old	10k-50k Employees (India)
1188	ITC	3.9	(6.9k Reviews)	Public	Kolkata,West Bengal + 220 more	47 years old	10k-50k Employees (India)
1189	Ujjivan Small Fi...	4.1	(3.6k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 377 more	5 years old	10k-50k Employees (India)
1190	OPPO	4.0	(3.7k Reviews)	Public	Dongguan,Guangdong + 307 more	18 years old	10k-50k Employees (India)
1191	One97 Communicat...	3.7	(3.7k Reviews)	Noida + 227 more	1k-5k Employees (Global)		
1192	Mindtree	4.1	(3.4k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 25 more	23 years old	10k-50k Employees (India)
1193	Shapoorji Pallon...	4.3	(6.5k Reviews)	Private	Mumbai,Maharashtra + 133 more	157 years old	5k-10k Employees (India)
1194	KPMG	3.8	(3.5k Reviews)	Partnership	New York + 49 more	35 years old	10k-50k Employees (India)
1195	IIFL	3.9	(3.4k Reviews)	Public	Mumbai,Maharashtra + 450 more	27 years old	10k-50k Employees (India)
1196	JP Morgan Chase	4.2	(3.4k Reviews)	Private	New York,New York + 20 more	22 years old	10k-50k Employees (India)
1197	Ashok Leyland	4.1	(3.4k Reviews)	Public	Chennai,Tamil Nadu + 184 more	74 years old	10k-50k Employees (India)
1198	Shriram Transpor...	4.2	(3.7k Reviews)	Public	Mumbai,Maharashtra + 646 more	43 years old	10k-50k Employees (India)
1199	Mahindra & Mahin...	4.3	(4.8k Reviews)	Public	Mumbai,Maharashtra + 549 more	31 years old	10k-50k Employees (India)
1200	Sun Pharmaceutic...	4.1	(3.8k Reviews)	Public	Mumbai + 141 more	39 years old	10k-50k Employees (India)
1201	Intelenet Global...	3.7	(3.3k Reviews)	Private	Mumbai,Maharashtra + 57 more	22 years old	10k-50k Employees (India)
1202	Aurobindo Pharma	4.1	(3.5k Reviews)	Public	Hyderabad/Secunderabad,Telangana + 51 more	36 years old	10k-50k Employees (India)
1203	Vivo	4.1	(3.3k Reviews)	Private	Gurgaon/Gurugram,Haryana + 322 more	13 years old	5k-10k Employees (India)
1204	Hewlett-Packard ...	4.3	(3.5k Reviews)	Private	Houston,Texas + 87 more	7 years old	10k-50k Employees (India)
1205	Apollo Hospitals	4.1	(5.1k Reviews)	Public	San Francisco,California + 161 more	39 years old	50k-1 Lakh Employees (India)
1206	Bajaj Finance	4.2	(4.1k Reviews)	Private	Pune,Maharashtra + 591 more	35 years old	10k-50k Employees (India)
1207	Lupin	4.1	(3.8k Reviews)	Public	Mumbai,Maharashtra + 120 more	54 years old	10k-50k Employees (India)
1208	UltraTech Cement	4.3	(4.3k Reviews)	Public	Mumbai,Maharashtra + 324 more	39 years old	10k-50k Employees (India)
1209	Hindustan Unilev...	4.3	(4.2k Reviews)	Public	Mumbai,Maharashtra + 343 more	89 years old	10k-50k Employees (India)
1210	Bajaj Allianz Li...	4.2	(3.6k Reviews)	Private	Pune + 419 more	21 years old	10k-50k Employees (India)
1211	ITC	3.9	(6.9k Reviews)	Public	Kolkata,West Bengal + 220 more	47 years old	10k-50k Employees (India)
1212	Ujjivan Small Fi...	4.1	(3.6k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 377 more	5 years old	10k-50k Employees (India)
1213	OPPO	4.0	(3.7k Reviews)	Public	Dongguan,Guangdong + 307 more	18 years old	10k-50k Employees (India)
1214	One97 Communicat...	3.7	(3.7k Reviews)	Noida + 227 more	1k-5k Employees (Global)		
1215	Mindtree	4.1	(3.4k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 25 more	23 years old	10k-50k Employees (India)
1216	Shapoorji Pallon...	4.3	(6.5k Reviews)	Private	Mumbai,Maharashtra + 133 more	157 years old	5k-10k Employees (India)
1217	KPMG	3.8	(3.5k Reviews)	Partnership	New York + 49 more	35 years old	10k-50k Employees (India)
1218	IIFL	3.9	(3.4k Reviews)	Public	Mumbai,Maharashtra + 450 more	27 years old	10k-50k Employees (India)
1219	JP Morgan Chase	4.2	(3.4k Reviews)	Private	New York,New York + 20 more	22 years old	10k-50k Employees (India)
1220	Ashok Leyland	4.1	(3.4k Reviews)	Public	Chennai,Tamil Nadu + 184 more	74 years old	10k-50k Employees (India)
1221	Shriram Transpor...	4.2	(3.7k Reviews)	Public	Mumbai,Maharashtra + 646 more	43 years old	10k-50k Employees (India)
1222	Mahindra & Mahin...	4.3	(4.8k Reviews)	Public	Mumbai,Maharashtra + 549 more	31 years old	10k-50k Employees (India)
1223	Sun Pharmaceutic...	4.1	(3.8k Reviews)	Public	Mumbai + 141 more	39 years old	10k-50k Employees (India)
1224	Intelenet Global...	3.7	(3.3k Reviews)	Private	Mumbai,Maharashtra + 57 more	22 years old	10k-50k Employees (India)
1225	Aurobindo Pharma	4.1	(3.5k Reviews)	Public	Hyderabad/Secunderabad,Telangana + 51 more	36 years old	10k-50k Employees (India)
1226	Vivo	4.1	(3.3k Reviews)	Private	Gurgaon/Gurugram,Haryana + 322 more	13 years old	5k-10k Employees (India)
1227	Hewlett-Packard ...	4.3	(3.5k Reviews)	Private	Houston,Texas + 87 more	7 years old	10k-50k Employees (India)
1228	Apollo Hospitals	4.1	(5.1k Reviews)	Public	San Francisco,California + 161 more	39 years old	50k-1 Lakh Employees (India)
1229	Reliance Communi...	4.0	(4k Reviews)	Public	Navi Mumbai,Maharashtra + 363 more	20 years old	10k-50k Employees (India)
1230	Bajaj Finance	4.2	(4.1k Reviews)	Private	Pune,Maharashtra + 591 more	35 years old	10k-50k Employees (India)
1231	Lupin	4.1	(3.8k Reviews)	Public	Mumbai,Maharashtra + 120 more	54 years old	10k-50k Employees (India)
1232	UltraTech Cement	4.3	(4.3k Reviews)	Public	Mumbai,Maharashtra + 324 more	39 years old	10k-50k Employees (India)
1233	Hindustan Unilev...	4.3	(4.2k Reviews)	Public	Mumbai,Maharashtra + 343 more	89 years old	10k-50k Employees (India)
1234	Bajaj Allianz Li...	4.2	(3.6k Reviews)	Private	Pune + 419 more	21 years old	10k-50k Employees (India)
1235	ITC	3.9	(6.9k Reviews)	Public	Kolkata,West Bengal + 220 more	47 years old	10k-50k Employees (India)
1236	Ujjivan Small Fi...	4.1	(3.6k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 377 more	5 years old	10k-50k Employees (India)
1237	OPPO	4.0	(3.7k Reviews)	Public	Dongguan,Guangdong + 307 more	18 years old	10k-50k Employees (India)
1238	One97 Communicat...	3.7	(3.7k Reviews)	Noida + 227 more	1k-5k Employees (Global)		
1239	Mindtree	4.1	(3.4k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 25 more	23 years old	10k-50k Employees (India)
1240	Shapoorji Pallon...	4.3	(6.5k Reviews)	Private	Mumbai,Maharashtra + 133 more	157 years old	5k-10k Employees (India)
1241	KPMG	3.8	(3.5k Reviews)	Partnership	New York + 49 more	35 years old	10k-50k Employees (India)
1242	IIFL	3.9	(3.4k Reviews)	Public	Mumbai,Maharashtra + 450 more	27 years old	10k-50k Employees (India)
1243	JP Morgan Chase	4.2	(3.4k Reviews)	Private	New York,New York + 20 more	22 years old	10k-50k Employees (India)
1244	Ashok Leyland	4.1	(3.4k Reviews)	Public	Chennai,Tamil Nadu + 184 more	74 years old	10k-50k Employees (India)
1245	Shriram Transpor...	4.2	(3.7k Reviews)	Public	Mumbai,Maharashtra + 646 more	43 years old	10k-50k Employees (India)
1246	Mahindra & Mahin...	4.3	(4.8k Reviews)	Public	Mumbai,Maharashtra + 549 more	31 years old	10k-50k Employees (India)
1247	Sun Pharmaceutic...	4.1	(3.8k Reviews)	Public	Mumbai + 141 more	39 years old	10k-50k Employees (India)
1248	Intelenet Global...	3.7	(3.3k Reviews)	Private	Mumbai,Maharashtra + 57 more	22 years old	10k-50k Employees (India)
1249	Aurobindo Pharma	4.1	(3.5k Reviews)	Public	Hyderabad/Secunderabad,Telangana + 51 more	36 years old	10k-50k Employees (India)
1250	Vivo	4.1	(3.3k Reviews)	Private	Gurgaon/Gurugram,Haryana + 322 more	13 years old	5k-10k Employees (India)
1251	Hewlett-Packard ...	4.3	(3.5k Reviews)	Private	Houston,Texas + 87 more	7 years old	10k-50k Employees (India)
1252	Apollo Hospitals	4.1	(5.1k Reviews)	Public	San Francisco,California + 161 more	39 years old	50k-1 Lakh Employees (India)
1253	Reliance Communi...	4.0	(4k Reviews)	Public	Navi Mumbai,Maharashtra + 363 more	20 years old	10k-50k Employees (India)
1254	Wells Fargo Indi...	4.2	(3.2k Reviews)	Public	San Francisco,California + 10 more	170 years old	10k-50k Employees (India)
1255	Bajaj Finance	4.2	(4.1k Reviews)	Private	Pune,Maharashtra + 591 more	35 years old	10k-50k Employees (India)
1256	Lupin	4.1	(3.8k Reviews)	Public	Mumbai,Maharashtra + 120 more	54 years old	10k-50k Employees (India)
1257	UltraTech Cement	4.3	(4.3k Reviews)	Public	Mumbai,Maharashtra + 324 more	39 years old	10k-50k Employees (India)
1258	Hindustan Unilev...	4.3	(4.2k Reviews)	Public	Mumbai,Maharashtra + 343 more	89 years old	10k-50k Employees (India)
1259	Bajaj Allianz Li...	4.2	(3.6k Reviews)	Private	Pune + 419 more	21 years old	10k-50k Employees (India)
1260	ITC	3.9	(6.9k Reviews)	Public	Kolkata,West Bengal + 220 more	47 years old	10k-50k Employees (India)
1261	Ujjivan Small Fi...	4.1	(3.6k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 377 more	5 years old	10k-50k Employees (India)
1262	OPPO	4.0	(3.7k Reviews)	Public	Dongguan,Guangdong + 307 more	18 years old	10k-50k Employees (India)
1263	One97 Communicat...	3.7	(3.7k Reviews)	Noida + 227 more	1k-5k Employees (Global)		
1264	Mindtree	4.1	(3.4k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 25 more	23 years old	10k-50k Employees (India)
1265	Shapoorji Pallon...	4.3	(6.5k Reviews)	Private	Mumbai,Maharashtra + 133 more	157 years old	5k-10k Employees (India)
1266	KPMG	3.8	(3.5k Reviews)	Partnership	New York + 49 more	35 years old	10k-50k Employees (India)
1267	IIFL	3.9	(3.4k Reviews)	Public	Mumbai,Maharashtra + 450 more	27 years old	10k-50k Employees (India)
1268	JP Morgan Chase	4.2	(3.4k Reviews)	Private	New York,New York + 20 more	22 years old	10k-50k Employees (India)
1269	Ashok Leyland	4.1	(3.4k Reviews)	Public	Chennai,Tamil Nadu + 184 more	74 years old	10k-50k Employees (India)
1270	Shriram Transpor...	4.2	(3.7k Reviews)	Public	Mumbai,Maharashtra + 646 more	43 years old	10k-50k Employees (India)
1271	Mahindra & Mahin...	4.3	(4.8k Reviews)	Public	Mumbai,Maharashtra + 549 more	31 years old	10k-50k Employees (India)
1272	Sun Pharmaceutic...	4.1	(3.8k Reviews)	Public	Mumbai + 141 more	39 years old	10k-50k Employees (India)
1273	Intelenet Global...	3.7	(3.3k Reviews)	Private	Mumbai,Maharashtra + 57 more	22 years old	10k-50k Employees (India)
1274	Aurobindo Pharma	4.1	(3.5k Reviews)	Public	Hyderabad/Secunderabad,Telangana + 51 more	36 years old	10k-50k Employees (India)
1275	Vivo	4.1	(3.3k Reviews)	Private	Gurgaon/Gurugram,Haryana + 322 more	13 years old	5k-10k Employees (India)
1276	Hewlett-Packard ...	4.3	(3.5k Reviews)	Private	Houston,Texas + 87 more	7 years old	10k-50k Employees (India)
1277	Apollo Hospitals	4.1	(5.1k Reviews)	Public	San Francisco,California + 161 more	39 years old	50k-1 Lakh Employees (India)
1278	Reliance Communi...	4.0	(4k Reviews)	Public	Navi Mumbai,Maharashtra + 363 more	20 years old	10k-50k Employees (India)
1279	Wells Fargo Indi...	4.2	(3.2k Reviews)	Public	San Francisco,California + 10 more	170 years old	10k-50k Employees (India)
1280	Fidelity Nationa...	4.1	(3.3k Reviews)	Private	Jacksonville,Florida + 32 more	54 years old	10k-50k Employees (India)
1281	Bajaj Finance	4.2	(4.1k Reviews)	Private	Pune,Maharashtra + 591 more	35 years old	10k-50k Employees (India)
1282	Lupin	4.1	(3.8k Reviews)	Public	Mumbai,Maharashtra + 120 more	54 years old	10k-50k Employees (India)
1283	UltraTech Cement	4.3	(4.3k Reviews)	Public	Mumbai,Maharashtra + 324 more	39 years old	10k-50k Employees (India)
1284	Hindustan Unilev...	4.3	(4.2k Reviews)	Public	Mumbai,Maharashtra + 343 more	89 years old	10k-50k Employees (India)
1285	Bajaj Allianz Li...	4.2	(3.6k Reviews)	Private	Pune + 419 more	21 years old	10k-50k Employees (India)
1286	ITC	3.9	(6.9k Reviews)	Public	Kolkata,West Bengal + 220 more	47 years old	10k-50k Employees (India)
1287	Ujjivan Small Fi...	4.1	(3.6k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 377 more	5 years old	10k-50k Employees (India)
1288	OPPO	4.0	(3.7k Reviews)	Public	Dongguan,Guangdong + 307 more	18 years old	10k-50k Employees (India)
1289	One97 Communicat...	3.7	(3.7k Reviews)	Noida + 227 more	1k-5k Employees (Global)		
1290	Mindtree	4.1	(3.4k Reviews)	Public	Bangalore/Bengaluru,Karnataka + 25 more	23 years old	10k-50k Employees (India)
1291	Shapoorji Pallon...	4.3	(6.5k Reviews)	Private	Mumbai,Maharashtra + 133 more	157 years old	5k-10k Employees (India)
1292	KPMG	3.8	(3.5k Reviews)	Partnership	New York + 49 more	35 years old	10k-50k Employees (India)
1293	IIFL	3.9	(3.4k Reviews)	Public	Mumbai,Maharashtra + 450 more	27 years old	10k-50k Employees (India)
1294	JP Morgan Chase	4.2	(3.4k Reviews)	Private	New York,New York + 20 more	22 years old	10k-50k Employees (India)
1295	Ashok Leyland	4.1	(3.4k Reviews)	Public	Chennai,Tamil Nadu + 184 more	74 years old	10k-50k Employees (India)
1296	Shriram Transpor...	4.2	(3.7k Reviews)	Public	Mumbai,Maharashtra + 646 more	43 years old	10k-50k Employees (India)
1297	Mahindra & Mahin...	4.3	(4.8k Reviews)	Public	Mumbai,Maharashtra + 549 more	31 years old	10k-50k Employees (India)
1298	Sun Pharmaceutic...	4.1	(3.8k Reviews)	Public	Mumbai + 141 more	39 years old	10k-50k Employees (India)
1299	Intelenet Global...	3.7	(3.3k Reviews)	Private	Mumbai,Maharashtra + 57 more	22 years old	10k-50k Employees (India)
1300	Aurobindo Pharma	4.1	(3.5k Reviews)	Public	Hyderabad/Secunderabad,Telangana + 51 more	36 years old	10k-50k Employees (India)
1301	Vivo	4.1	(3.3k Reviews)	Private	Gurgaon/Gurugram,Haryana + 322 more	13 years old	5k-10k Employees (India)
1302	Hewlett-Packard ...	4.3	(3.5k Reviews)	Private	Houston,Texas + 87 more	7 years old	10k-50k Employees (India)
